"stop_id","stop_name","stop_lat","stop_lon","location_type","parent_station"
"CON_10","FIUMINATA - SPINDOLI","43.1945731144142","12.9011049899993",,
"CON_100","CONTRADA LA VILLA (CESSAPALOMBO)","43.0963589651697","13.2274826673481",,
"CON_1000","MONTEGRANARO ROTATORIA","43.2305526785537","13.6286785864593",,
"CON_10001","MONTECOSARO S. S.STEFANO","43.2931587011451","13.6442939116288",,
"CON_10002","BELFORTE DI CHIENTI S.S. 77 FONTE MORETO","43.1775073325992","13.2522904632527",,
"CON_10010","APPIGNANO VIA MANZONI","43.3572613206029","13.3417980724953",,
"CON_10011","SAN SEVERINO VIA MAZZINI","43.2271059158698","13.1870130810238",,
"CON_101","CAMPOROTONDO","43.1306980943695","13.2642689651364",,
"CON_10125","SPOLETO V.LE MATTEOTTI","42.7279030300359","12.7355911343922",,
"CON_10126","TERNI VIA BRAMANTE","42.5723631589489","12.6348033954416",,
"CON_102","POLLENZA - FRAZ. CANTAGALLO","43.2474880491353","13.3179238062464",,
"CON_10217","APPIGNANO V.LE LEOPARDI","43.3610185363453","13.3443653965946",,
"CON_10218","APPIGNANO V.LE LEOPARDI","43.3608063507906","13.3443065051072",,
"CON_10219","APPIGNANO V.LE LEOPARDI","43.3598664640621","13.3425149220078",,
"CON_1022#F","PIEDIRIPA EX S.S. 485 BONTEMPI","43.2762493479978","13.5135497613416",,
"CON_10226","FOLIGNO VIA FLAMINIA","42.9478700265299","12.7185202142243",,
"CON_1023","CIVITANOVA MARCHE STADIO","43.29884627467","13.7372483122785",,
"CON_1023#F","PIEDIRIPA EX S.S. 485 BONTEMPI","43.2760950589018","13.5130095880692",,
"CON_1024#F","PIEDIRIPA EX S.S. 485 BIVIO ABB. S. CLAU","43.2749765047497","13.5178910316426",,
"CON_1025#F","PIEDIRIPA - EX S.S. 485 B. ABB. SAN CLAU","43.2743416928946","13.5183106821362",,
"CON_1028#F","CORRIDONIA - C.DA SAN CLAUDIO - S.P. SAN","43.2871328896284","13.5233787638401",,
"CON_103","POLLENZA CITTA'","43.2656869796241","13.3488126407219",,
"CON_1032#F","CORRIDONIA - S.CLAUDIO VIALE STAZIONE","43.2808683323108","13.5280348831233",,
"CON_1033#F","CORRIDONIA - SAN CLAUDIO VIALE STAZIONE","43.2810616969103","13.5273917040233",,
"CON_1036#F","PIEDIRIPA - EX S.S.485 (VILLA S. IOLANDA","43.273512166617","13.5305292346606",,
"CON_1037#F","PIEDIRIPA - EX S.S. 485 (VILLA S. IOLAND","43.2734406921643","13.5304642619099",,
"CON_1038#F","PIEDIRIPA - EX S.S. 485 CASE BELLESI","43.2737754915314","13.537955501728",,
"CON_10381","TOLENTINO SANTA LUCIA","43.2102893887045","13.278701509973",,
"CON_1039#F","PIEDIRIPA - EX S.S. 485 CASE BELLESI","43.273673053754","13.5370194208543",,
"CON_104","MACERATA - C.DA MORLA","43.2820153670156","13.3852659368034",,
"CON_1044#F","MORROVALLE - EX S.S. 485 B.M.S.GIUSTO I ","43.2674742907356","13.573947271398",,
"CON_1045#F","MORROVALLE - EX S.S. 485 B.M.S.GIUSTO","43.2679369482411","13.5769018656522",,
"CON_1046","MORROVALLE - TRODICA BIVIO M.SAN GIUSTO","43.2697913640627","13.5846507692833",,
"CON_1049","TRODICA V. BRODOLINI","43.2709021711912","13.5889840356925",,
"CON_105","MACERATA - SP.12 BIVIO PASSO TREIA","43.2858156635046","13.3952195233297",,
"CON_1050","TRODICA EX S.S. 485 BANCA MARCHE","43.2710970039365","13.5905836388891",,
"CON_1051","TRODICA EX S.S. 485 BANCA MARCHE","43.2713106333801","13.5905200152874",,
"CON_1052","TRODICA CENTRO","43.2737224914308","13.592814220786",,
"CON_105272","FALERONE - FONTE SANTA LUCIA","43.0985092325143","13.4421530337651",,
"CON_105273","FALERONE - FONTE SANTA LUCIA","43.0983745648449","13.4422440613358",,
"CON_1054#F","MORROVALLE - TRODICA EX S.S. 485 SCATOLI","43.2765021130664","13.6052400590206",,
"CON_1055#F","MORROVALLE - TRODICA EX S.S. 485 SCATOLI","43.2760494353724","13.6056005772281",,
"CON_1056#F","MORROVALLE - EX S.S. 485 MULINETTO","43.2774848124158","13.6115444682562",,
"CON_1057#F","MORROVALLE - EX S.S. 485 MULINETTO","43.2772780081843","13.6122730545197",,
"CON_10572","TOLENTINO EX S.S. 77 BIVIO CAPPUCCINI","43.2091719333699","13.2811518119598",,
"CON_10573","TOLENTINO EX S.S. 77 BIVIO CAPPUCCINI","43.209312820365","13.2812634958877",,
"CON_10579","TOLENTINO EX S.S. 77 RIF. AGIP","43.2118629130466","13.2982036302544",,
"CON_1058#F","MORROVALLE - EX S.S. 485","43.278342337395","13.6181448353722",,
"CON_10580","TOLENTINO EX S.S 77 RIF. AGIP","43.2118049887264","13.2985747198855",,
"CON_10581","TOLENTINO EX CHIESA S.S 77","43.2129983081044","13.3035810258515",,
"CON_10582","TOLENTINO - EX S.S. 77 - VIA S. PERTINI","43.2149244215211","13.3074775634303",,
"CON_10585","TOLENTINO - S.P. 53","43.2234161453783","13.3192911226962",,
"CON_10587"," TOLENTINO - S.P. 53 POLLENZA","43.2303232644585","13.323967669942",,
"CON_10589","TOLENTINO - S.P. 53","43.2357927096752","13.3231463998729",,
"CON_1059#F","MORROVALLE - EX S.S. 485","43.2780962222722","13.6191671936132",,
"CON_10591","TOLENTINO - S.P. 53","43.2397648681454","13.3196401755879",,
"ATMA_1","P.IV NOVEMBRE CAPOLINEA","43.6152564567157","13.5317540165593",,
"ATMA_10","1^ MARCONI-MANDRACCHIO","43.6125404303948","13.5043239847834",,
"ATMA_100","VIA GRAZIE","43.6030539273164","13.5110493968585",,
"ATMA_101","VIA GRAZIE","43.6024325888743","13.5134653097935",,
"CON_10592","TOLENTINO - S.P. 53","43.2400898794123","13.3199256017387",,
"CON_10597","POLLENZA - S.P. 12 CHIESA CANTAGALLO","43.2517142253757","13.3282222087744",,
"CON_10598","POLLENZA - S.P. 12 CHIESA CANTAGALLO","43.2514455461216","13.3285254898157",,
"CON_10599","POLLENZA - S.P. 12 VILLA CANTAGALLO","43.2542172499501","13.335005159215",,
"CON_106","PASSO TREIA - BAR","43.2835060017681","13.3299114341504",,
"CON_1060#F","MONTECOSARO - EX S.S. 485 PONTICELLO","43.2796256813328","13.623407890356",,
"CON_10600","POLLENZA - S.P. 12 VILLA CANTAGALLO","43.2539770669498","13.3353076345413",,
"CON_10603","POLLENZA - S.P. 12 BIVIO TREBBIO","43.2612419572617","13.3538637897521",,
"CON_10604","POLLENZA - S.P. 12","43.2610071008346","13.3542670501983",,
"ATMA_102","VIA GRAZIE","43.6000199489348","13.5159221158003",,
"ATMA_103","VIA PICCHI TANCREDI","43.5982527674589","13.5174708548125",,
"ATMA_104","VIA COLLEVERDE","43.597661132551","13.5187150060655",,
"ATMA_105","VIA FOSCOLO","43.5966695558563","13.519321615183",,
"ATMA_106","VIA FOSCOLO","43.5954594182484","13.5185565587071",,
"ATMA_107","VIA GIOBERTI","43.593706222308","13.5191719157896",,
"ATMA_109","VIA CASTELLANO","43.5952844125321","13.5236110885434",,
"ATMA_11","2^ MARCONI - PARCHEGGIO ARCHI","43.6098512818559","13.5028525251322",,
"ATMA_110","VIA CASTELLANO","43.594918172318","13.5273273274254",,
"ATMA_111","VIA CASTELLANO","43.5936020149188","13.5321041529762",,
"ATMA_112","VIA CASTELLANO","43.5925756567202","13.5358319082569",,
"ATMA_113","VIA CASTELLANO","43.5921494062629","13.5391108223625",,
"ATMA_114","VILLA ROMANA","43.5905586286114","13.5441031454218",,
"ATMA_115","VIA CASTELLANO","43.5922407986452","13.5390757829525",,
"ATMA_116","VIA CASTELLANO","43.5927365122899","13.5354910504367",,
"ATMA_117","VIA CASTELLANO","43.593665263159","13.5318409119446",,
"ATMA_118","VIA CASTELLANO","43.5949856008472","13.5273194884637",,
"ATMA_119","VIA CASTELLANO","43.5952298014029","13.5242628278608",,
"ATMA_12","3^ MARCONI","43.6080265930967","13.5009083749708",,
"ATMA_120","VIA CASTELLANO CAPOLINEA","43.5955014838889","13.5212488300411",,
"ATMA_121","VIA GIOBERTI","43.5938357896841","13.5191650215981",,
"ATMA_122","VIA FOSCOLO","43.595509555617","13.5187430173197",,
"ATMA_123","VIA FOSCOLO","43.5966166323411","13.5194065384207",,
"ATMA_124","VIA COLLEVERDE","43.5976156389093","13.5190258506641",,
"CON_1061#F","MONTECOSARO - EX S.S. 485 PONTICELLO","43.2791730081245","13.6238685759304",,
"CON_10616","TREIA - B.GO SAN MARCO VECCHIO","43.3011775392662","13.3148576693667",,
"CON_10617","TREIA - B.GO SAN MARCO VECCHIO","43.3014160565179","13.314851080046",,
"CON_1062","MONTECOSARO EX S.S. 485 IOMMI","43.2815407891095","13.6301702388975",,
"ATMA_125","VIA COLLEVERDE","43.598959187313","13.5177880207549",,
"ATMA_126","VIA COLLEVERDE","43.6005712645345","13.5160820181277",,
"ATMA_127","VIA GRAZIE","43.6020641377926","13.5143162873288",,
"ATMA_128","VIA GRAZIE","43.6032067061423","13.510336284572",,
"ATMA_129","CORSO C.ALBERTO","43.6049617885087","13.5069716563448",,
"ATMA_13","STAZIONE FS - ROSSELLI","43.6072869351022","13.4977205469916",,
"ATMA_130","CORSO C.ALBERTO","43.606593636335","13.5045869150009",,
"ATMA_131","CORSO C.ALBERTO","43.6077512434358","13.5027760648185",,
"ATMA_132","PIAZZA CAVOUR","43.6177660305962","13.5165669494884",,
"ATMA_133","VIA ISONZO","43.6146074614669","13.5205265993017",,
"ATMA_134","VIA ISONZO","43.6142316802076","13.5238446240275",,
"ATMA_135","VIA ISONZO","43.6138716148125","13.5259446632516",,
"ATMA_136","VIA RODI","43.6134370460139","13.5233187997489",,
"ATMA_137","BORGO RODI","43.6131480125459","13.5215072995709",,
"ATMA_138","VIA XXV APRILE","43.6119307308271","13.5206758767871",,
"ATMA_139","VIA GERVASONI","43.6097899736554","13.5204960135323",,
"ATMA_14","1^ G.BRUNO","43.6070674273065","13.5003746022303",,
"ATMA_140","VIA GERVASONI","43.6085559412122","13.5190671823594",,
"ATMA_141","VIA XXV APRILE","43.6099947451742","13.5189265438788",,
"ATMA_142","VIA XXV APRILE","43.6112030231153","13.5183671329901",,
"ATMA_143","VIA XXV APRILE","43.6099411174933","13.5168739415355",,
"ATMA_144","VIA XXV APRILE","43.6102035139789","13.5169728221009",,
"ATMA_145","VIA MICHELANGELO","43.6105496873617","13.5158955226084",,
"ATMA_146","V.MICHELANGELO (I.D'ARTE)","43.6093516157857","13.513428091153",,
"ATMA_147","VIA TIZIANO","43.6087095783548","13.5107952427454",,
"ATMA_148","VIA TIZIANO - REGIONE","43.6095292105617","13.5090897615413",,
"ATMA_149","VIA TIZIANO","43.6083707784811","13.5086351186574",,
"ATMA_15","2^ G.BRUNO","43.6053206484061","13.503980334518",,
"ATMA_150","VIA TIZIANO","43.607801626456","13.5098697191609",,
"ATMA_151","VIA DE GASPERI","43.6070524550294","13.5076578245386",,
"CON_10620","TREIA B.GO V. VENETO (CHIESA)","43.3125736376127","13.3076189117021",,
"CON_10621","TREIA B.GO V. VENETO","43.3125724518375","13.3075387933556",,
"CON_10622","TREIA - S.P. TREIESE (CERAMICA BARTOLONI","43.3258054169278","13.3161564177001",,
"CON_10623","TREIA - S.P. TREIESE (CERAMICA BARTOLONI","43.3263539480868","13.3164126049872",,
"CON_10624","TREIA - S.P. TREIESE","43.3297702188958","13.3191088915193",,
"CON_10625","TREIA - S.P. TREIESE","43.3300430467705","13.3192925506163",,
"CON_10628","TREIA - S.P. TREIESE LOC. SCHITO","43.3421221932335","13.328193499281",,
"CON_10630","S.P. TREIESE (INCR. SCHITO)","43.3496462320908","13.3313430162626",,
"CON_10631","S.P. TREIESE LOC. COLLEVAGO","43.3497665251261","13.3315648976926",,
"CON_10633","APPIGNANO VIA LEOPARDI","43.3597837290471","13.3427084531299",,
"CON_1066","MONTECOSARO SCALO","43.2863599407891","13.6465080287143",,
"ATMA_152","VIA DE GASPERI","43.6073587127312","13.5052556652581",,
"ATMA_153","STAZIONE F.S.","43.6074053888707","13.4981698749354",,
"ATMA_154","VIA DE GASPERI","43.6071672970391","13.5054214903572",,
"ATMA_155","VIA DE GASPERI","43.6071817963601","13.5085994472827",,
"ATMA_156","PIAZZALE EUROPA","43.6078464420028","13.509923134017",,
"ATMA_157","VIA TIZIANO","43.6084835739685","13.508654016071",,
"ATMA_158","VIA TIZIANO - REGIONE","43.6093931046768","13.509009481199",,
"ATMA_159","VIA TIZIANO","43.6083977875807","13.5113977213848",,
"ATMA_16","PIAZZA U.BASSI","43.6035746681489","13.5074836167215",,
"ATMA_160","VIA MICHELANGELO","43.6098431653241","13.514531230175",,
"ATMA_161","VIA MICHELANGELO","43.6105277905451","13.5162895003278",,
"ATMA_162","VIA XXV APRILE","43.6110557503276","13.5184667862442",,
"ATMA_163","VIA XXV APRILE","43.6100020205609","13.5187931547758",,
"ATMA_164","VIA GERVASONI","43.6077996671038","13.5180293887995",,
"ATMA_165","VIA GERVASONI","43.60832704081","13.5198162795451",,
"ATMA_166","VIA GERVASONI","43.6096099525097","13.5205004271159",,
"ATMA_167","VIA XXV APRILE","43.611897171569","13.5208656785638",,
"ATMA_168","BORGO RODI","43.61309420652","13.5215241083851",,
"ATMA_169","VIA RODI","43.6134466468178","13.5240621080215",,
"ATMA_17","G.BRUNO (ENEL)","43.6060342396073","13.502779319348",,
"ATMA_170","VIA ISONZO","43.6140168569199","13.5256870685753",,
"ATMA_171","VIA PIAVE","43.6151845343741","13.5216339921181",,
"CON_107","TREIA (BAR)","43.3128047395854","13.3101960781969",,
"CON_1070#F","CIVITANOVA MARCHE - EX S.S. 485 METANO","43.2907193320385","13.6558341201271",,
"CON_1071#F","CIVITANOVA MARCHE - EX S.S. 485 METANO","43.2902941223959","13.6558024503749",,
"CON_10710","CESSAPALOMBO - S.P. 88 - 3","43.1065289790484","13.250133590528",,
"CON_10711","CESSAPALOMBO - S.P. 88 - 3","43.1066979337791","13.2502885400255",,
"CON_10712","CESSAPALOMBO - S.P. 88 - 2","43.1059500545638","13.244085293374",,
"CON_10713","CESSAPALOMBO - S.P. 88 - 2","43.1058741840091","13.2438355313027",,
"CON_10716","CESSAPALOMBO - C.DA VALLE (INCR. LA VILL","43.1063920514697","13.2301118646562",,
"CON_10717","CESSAPALOMBO - C.DA VALLE (INCR. LA VILL","43.1064431088399","13.2299199069921",,
"CON_10719","CESSAPALOMBO - S.P. 88 - 1","43.1099299077326","13.2455415616186",,
"CON_1072#F","CIVITANOVA MARCHE EX S.S. 485 BOTTEGA","43.2931605149223","13.6635170579721",,
"CON_10720","CESSAPALOMBO - S.P. 88 - 1","43.1099227440216","13.2456615951572",,
"CON_10721","CESSAPALOMBO - S.P.88","43.1128382447497","13.2470009481511",,
"CON_10722","CESSAPALOMBO - S.P.88","43.1140493645479","13.2472951532073",,
"CON_10725","CESSAPALOMBO - S.S. 502","43.1202623556282","13.245535145121",,
"CON_10726","CESSAPALOMBO - S.S. 502","43.1200961024241","13.2458379821303",,
"CON_10729","CAMPOROTONDO - S.P. FIASTRONE","43.1273182986837","13.2625256273202",,
"CON_1073#F","CIVITANOVA MARCHE - EX S.S. 485 BOTTEGA","43.2930280314771","13.6639962923309",,
"CON_10730","CAMPOROTONDO - S.P. 49 (FIASTRONE)","43.1274095984933","13.2627724438129",,
"CON_10733","CAMPOROTONDO - S.P. 49 (FIASTRONE) - 1","43.1353958086822","13.265839846798",,
"CON_10734","CAMPOROTONDO - S.P. 49 (FIASTRONE) - 1","43.1355118928363","13.2659180956325",,
"CON_10735","CAMPOROTONDO - S.P. 49 (FIASTRONE) GALAS","43.1465805872747","13.2613617374662",,
"CON_10736","CAMPOROTONDO - S.P. 49 (FIASTRONE) GALAS","43.14675233276","13.2615733911875",,
"CON_10737","BELFORTE DEL CHIENTI - S.P. 49 (FIASTRON","43.150777286465","13.2560174213985",,
"CON_10738","BELFORTE DEL CHIENTI - S.P. 49 (FIASTRON","43.1510183775833","13.2561358235907",,
"CON_10739","BELFORTE DEL CHIENTI - S.P. 49 (FIASTRON","43.1608695836496","13.2472298559564",,
"CON_10740","BELFORTE DEL CHIENTI - S.P. 49 (FIASTRON","43.1610368227747","13.2475118451848",,
"CON_10744","CARDAROLA - S.S. 502 - 1","43.1284756527202","13.2326636320156",,
"CON_10745","CARDAROLA - S.S. 502 - 1","43.1286836048256","13.2327295746875",,
"CON_108","CHIESANUOVA (BIVIO)","43.3381269419602","13.3250945007148",,
"CON_10814","POLLENZA - S.P.12","43.2649575865103","13.3522292466846",,
"CON_10815","POLLENZA - S.P. 12","43.2651929678966","13.3521484874044",,
"CON_10818","POLLENZA - CONTRADA MORLA","43.2652707834864","13.356390230155",,
"CON_10819","POLLENZA - CONTRADA MORLA S.P.12","43.2652446198617","13.3569036530094",,
"CON_10822","POLLENZA - CONTRADA MORLA S.P.12","43.2715540461861","13.367589944407",,
"CON_10824","POLLENZA - S.P. 12 (MORLA - CAMPOMAGGIO)","43.2741566927724","13.370658963533",,
"CON_10825","POLLENZA - S.P. 12 (MORLA - CAMPOMAGGIO)","43.2741515742161","13.3711523493256",,
"CON_10826","POLLENZA - C.DA CAMPOMAGGIO","43.2790939798198","13.3782406511858",,
"CON_10827","POLLENZA - C.DA CAMPOMAGGIO - S.P. 12","43.2788313802103","13.3784104542031",,
"CON_10828","POLLENZA - CONTRADA CAMPOMAGGIO","43.2794187240276","13.3805167866276",,
"CON_10829","POLLENZA - C.DA CAMPOMAGGIO - S.P. 12","43.2791984508214","13.3806618078439",,
"CON_10831","MACERATA - C.DA MORLA","43.2821472569393","13.3850716593356",,
"CON_10832","MACERATA - CONTRADA MORLA","43.2839234341395","13.3888339164354",,
"CON_10833","MACERATA - CONTRADA MORLA - MRL/104*","43.2837356755081","13.389017377934",,
"CON_10856","TOLENTINO FRONTE EX CHIESA SP 77","43.2131742839535","13.30340937115",,
"CON_10885","POLLENZA - EX S.S. 77 KM 81,6","43.2480275468453","13.3912577652374",,
"ATMA_172","VIA PIAVE","43.6157346245268","13.5196128703468",,
"ATMA_173","VIA MONTEBELLO","43.6157865532417","13.5135545828441",,
"ATMA_174","VIA TORRIONI","43.6158805201885","13.5103982787146",,
"ATMA_175","SANGALLO - CAPODIMONTE","43.6141793485307","13.5073359487985",,
"ATMA_176","VIA CIRCONVALLAZIONE","43.6115536172161","13.5107033691577",,
"ATMA_177","VIA CIRCONVALLAZIONE","43.610756316433","13.5127429154291",,
"ATMA_178","VIA SCANDALI","43.6113584090945","13.5154233260428",,
"ATMA_179","VIA SCANDALI","43.6116583387006","13.518414815285",,
"ATMA_18","STAZIONE FS-ROSSELLI","43.607201792224","13.4977505463783",,
"ATMA_180","VIA XXV APRILE","43.6099929260297","13.5194811160469",,
"ATMA_181","VIA GENTILONI","43.6102004794009","13.522648304091",,
"ATMA_182","VIA ANGELINI","43.6105780677671","13.5236489914695",,
"ATMA_183","VIA ANGELINI","43.6104271633668","13.5280052917453",,
"ATMA_184","VIA SALMONI","43.6113211980161","13.5299599992321",,
"ATMA_185","VIA DEL CONERO","43.6119876373026","13.5303217221812",,
"ATMA_186","VIA ISONZO","43.6127050161641","13.5304436619528",,
"CON_10888","POLLENZA EX S.S. 77 DISTRIBUTORE","43.2459385944137","13.3853632472488",,
"CON_10893","TOLENTINO - EX S.S. 77 ZONA RANCIA","43.2272264622773","13.342819383383",,
"CON_10895","TOLENTINO - EX S.S. 77 - VIA S. PERTINI ","43.2229954860903","13.3335082417551",,
"CON_10896","TOLENTINO - EX. S.. 77- VIA S. PERTINI Z","43.2232008467098","13.3333596935179",,
"CON_10897","TOLENTINO - EX S.S: 77","43.2209421214975","13.3244791544649",,
"CON_10898","TOLENTINO - EX S.S. 77 INCR. STAB. LOI","43.2206257319291","13.3229702056707",,
"CON_109","APPIGNANO (BAR)","43.3637530661857","13.3469568721057",,
"CON_10900","TOLENTINO - CISTERNA EX S.S. 77","43.2196160253064","13.3150747138829",,
"CON_10909","CESSAPALOMBO - C.DA LA VILLA (INCROCIO)","43.1005347558614","13.2256011607469",,
"CON_10917","TOLENTINO - EX S.S 77 - 3","43.1984794411592","13.2695370871689",,
"CON_10918","TOLENTINO - EX S.S 77 - 3","43.1983910386718","13.2691213387155",,
"CON_10921","TOLENTINO - EX S.S. 77 - 2","43.1853244690808","13.2613268087616",,
"CON_10922","TOLENTINO - EX S.S. 77 - 2","43.1854159047135","13.2607602982492",,
"CON_10924","BELFORTE DI CHIENTI S.S 77 F. MORETO","43.1776992645899","13.2519935859371",,
"CON_10932","S.P. CALDAROLA -BELFORTE","43.1574623505399","13.2386408651528",,
"CON_10933","S.P. CALDAROLA -BELFORTE","43.1574361573589","13.2384017742487",,
"CON_10934","S.P. CALDAROLA - BELFORTE - 1","43.152374791449","13.2357185041012",,
"ATMA_187","VIA ISONZO","43.6133028964135","13.5282759280918",,
"ATMA_188","PIAZZA CAVOUR","43.616715595395","13.515759345023",,
"ATMA_189","P.ZZA CAVOUR  VIA VECCHINI","43.6167920421542","13.518320351783",,
"ATMA_19","1^ MARCONI","43.6080139943951","13.5012178499831",,
"ATMA_190","PIAZZA CAVOUR","43.6173589312728","13.5160719371514",,
"ATMA_191","VIA DEL CONERO","43.5893367489007","13.5520741931823",,
"ATMA_192","VIA ISONZO","43.6132650974421","13.5281374361005",,
"ATMA_193","VIA ISONZO","43.6126502928371","13.5303892297071",,
"ATMA_194","VIA DEL CONERO","43.6118162172405","13.530644992686",,
"ATMA_195","VIA DEL CONERO","43.6101728506618","13.5327358371223",,
"ATMA_196","VIA DEL CONERO","43.6059161903214","13.5353639588203",,
"ATMA_197","PIETRALACROCE CENTRO","43.602948157193","13.5401938297009",,
"ATMA_198","PIETRALACROCE","43.6017552162178","13.5423165882313",,
"ATMA_199","PIETRALACROCE CAPOLINEA","43.5988563811159","13.5451772972147",,
"ATMA_2","1^ VITTORIA","43.6156085311615","13.5278008098739",,
"CON_10935","S.P. CALDAROLA -BELFORTE - 1","43.1523986168101","13.2355118161369",,
"CON_10936","S.P. CALDAROLA - BELFORTE  - 2","43.1488928022315","13.2326888566856",,
"CON_10937","S.P. CALDAROLA - BELFORTE - 2","43.1488483112749","13.2324318821883",,
"CON_10938","BELFORTE DI CHIENTI EX S.S. 77 - 1","43.1542642449044","13.2234050830016",,
"CON_10939","BELFORTE DI CHIENTI - EX S.S. 77 - 1","43.1544380326682","13.2229993685784",,
"CON_10940","SERRAPETRONA - EX S.S. 77 - BORGIANO","43.1497949944864","13.2150715567049",,
"CON_10941","SERRAPETRONA - EX S.S. 77 - BORGIANO","43.1493731239317","13.2141629102305",,
"CON_10944","CARDAROLA - S.S. 502","43.1422094496103","13.2133998541264",,
"CON_10945","CARDAROLA - S.S. 502","43.1419972155317","13.213391353836",,
"CON_10953","CARDAROLA - EX S.S. 77 VALCIMARRA","43.138090444746","13.1692267093684",,
"CON_10955","CARDAROLA - BISTOCCO","43.1374950843577","13.1605573436504",,
"CON_10958","CAMERINO - LOC. CAMPOLARZO","43.1362293097375","13.1491562232403",,
"CON_10959","CAMERINO - LOC. CAMPOLARZO","43.1360104724718","13.1492991927972",,
"CON_110","MONTEFANO - LOCALIT OSTERIA NUOVA","43.3916275646441","13.3869545559273",,
"CON_11001","MONTEFANO - LOCALIT OSTERIA NUOVA","43.391745219101","13.3868675119748",,
"ATMA_20","2^ MARCONI - PARCHEGGIO ARCHI","43.6097943672785","13.5029239498793",,
"ATMA_200","VIA DEL CONERO - CASACCIA","43.5967540586466","13.5490809259681",,
"ATMA_2000","MOIE (EX FIMEA).","43.5022885159496","13.1226914687485",,
"ATMA_20001","ANCONA (CAPOLINEA)","43.6174933335527","13.5178718443229",,
"ATMA_20002","ANCONA (PIAZZA ROMA)","43.6174163983553","13.5128730778961",,
"ATMA_20003","ANCONA (P.ZZA KENNEDY)","43.6186361740099","13.5093976301629",,
"ATMA_20004","ANCONA (TRAIANO)","43.6183164275797","13.5086991077616",,
"ATMA_20005","ANCONA (ARCHI)","43.6118331493278","13.5038405676627",,
"ATMA_20006","ANCONA (STAZIONE F.S.)","43.6072727824025","13.497671334842",,
"ATMA_20007","PALOMBELLA","43.6060936722821","13.4908671220367",,
"ATMA_20008","PALOMBELLA  EX ANGELINI)","43.6059689737366","13.4868834869639",,
"ATMA_20009","PALOMBELLA (DISCO)","43.6062570266431","13.4834811587064",,
"ATMA_2001","MOIE (EX FIMEA)","43.5021858715949","13.1224629010546",,
"ATMA_20010","BARACCOLA  (GLOBO)","43.5528308440357","13.5111260712405",,
"ATMA_20011","TORRETTE (CENTRO)","43.6099871175242","13.4554256378794",,
"ATMA_20012","TORRETTE (I.T.I.S.)","43.6111927172911","13.4510328279951",,
"CON_11010","CAMERINO - LOCALIT POLVERINA","43.0912548630641","13.117361852664",,
"CON_11030","CORRIDONIA - S.P. 34","43.2130172825386","13.5127422106147",,
"CON_11031","CORRIDONIA -  S.P. 34","43.2128162962756","13.5132259036336",,
"CON_11036","MUCCIA EX S.S. 77","43.0804668773553","13.0405169709612",,
"CON_11037","MUCCIA EX S.S. 77","43.0806692108869","13.0402416198725",,
"CON_11040","SERRAVALLE LOCALIT BAVARETO","43.0758190273422","12.9726526936091",,
"CON_11042","SERRAVALLE EX S.S. 77","43.0729870850526","12.9535207458156",,
"CON_11043","SERRAVALLE EX S.S. 77","43.0731651290058","12.9533595544022",,
"CON_11044","CASTELLO EX S.S. 77","43.0655930947152","12.9404727601636",,
"CON_11045","CASTELLO EX S.S. 77","43.065862299866","12.9404710884468",,
"CON_11046","TAVERNE EX S.S. 77","43.0549520773106","12.9299750807326",,
"ATMA_20013","COLLEAMENO M","43.6124699370495","13.4462910178528",,
"ATMA_20014","VILLA ADRIA","43.614383090376","13.4393390980269",,
"ATMA_20015","COLLEMARINO (VIA L. DA VINCI)","43.6154207839407","13.4321349839914",,
"ATMA_20016","COLLEMARINO (PIAZZA)","43.6130160253776","13.4282802759585",,
"ATMA_20017","COLLEMARINO (VIA REDI)","43.612402310835","13.4239249333026",,
"ATMA_20018","COLLEMARINO (CAPOLINEA)","43.6128771538638","13.4283303643152",,
"ATMA_20019","COLLEMARINO (SCUOLE).","43.6143920740979","13.4314448072851",,
"ATMA_2002","POZZETTO.L","43.5067934450646","13.1215496805347",,
"ATMA_20020","PALOMBINA N. (STAZIONE).","43.6172620096476","13.428327672933",,
"ATMA_20021","PALOMBINA N. (IST. VISENTINI).","43.6196847806698","13.4224984092541",,
"ATMA_20022","PALOMBINA V. (CENTRO).","43.6222092383481","13.4159068636145",,
"ATMA_20023","FALCONARA (CARAVELLA).","43.6233522671449","13.4132771200976",,
"ATMA_20024","FALCONARA (DISCO).","43.6259381267951","13.4072533284087",,
"ATMA_20025","FALCONARA (PIATTAFORMA).","43.6275416717574","13.403442821463",,
"ATMA_20026","FALCONARA (STAZIONE F.S)R","43.6301851973916","13.3973949600512",,
"ATMA_20027","FALCONARA (STAZIONE F.S)A","43.6301931374061","13.3969980836328",,
"ATMA_20028","FALCONARA (PATTAFORMA)","43.6273631755231","13.4035560051219",,
"ATMA_20029","FALCONARA (DISCO)","43.6258498154826","13.4070542434903",,
"ATMA_2003","POZZETTO","43.5067594486792","13.1217827866507",,
"ATMA_20030","FALCONARA (CARAVELLA)","43.6232757898007","13.4129568782327",,
"CON_11047","TAVERNE EX S.S. 77","43.0550008472062","12.9296412804678",,
"CON_11048","SERRAVALLLE LOCALIT CASALI","43.052569095221","12.9204643307216",,
"CON_1108#F","MACERATA - S.P. VERGINI BIVIO MORICA (AP","43.2962269991902","13.4824548006569",,
"CON_1109#F","MACERATA - S.P. VERGINI BIVIO MORICA (AP","43.2963125311476","13.4826250889815",,
